anum,n_terms,n_d,order,degree,n_id,L_H,n_revisions,n_struct_rev,final_lambda,name
A020921,34,,,,,,0,0,1.0,"Triangle read by rows: T(m,n) = number of solutions to 1 <= a(1) < a(2) < ... < a(m) <= n, where gcd( a(1), a(2), ..., a(m), n) = 1."
A020922,22,7.0,1.0,1.0,7.0,34.0,1,0,0.024337866857551897,Expansion of 1/(1-4*x)^(11/2).
A020923,33,7.0,1.0,1.0,7.0,34.0,1,0,0.027983539094650206,Expansion of (1-4*x)^(11/2).
A020924,22,7.0,1.0,1.0,7.0,34.0,1,0,0.023303632625085675,Expansion of 1/(1-4*x)^(13/2).
A020925,31,7.0,1.0,1.0,7.0,34.0,1,0,0.03216650898770104,Expansion of (1-4*x)^(13/2).
A020926,21,7.0,1.0,1.0,7.0,34.0,1,0,0.024442846872753415,Expansion of 1/(1-4*x)^(15/2).
A020927,32,7.0,1.0,1.0,7.0,34.0,1,0,0.029955947136563875,Expansion of (1-4*x)^(15/2).
A020928,21,7.0,1.0,1.0,7.0,36.0,1,0,0.02498265093684941,Expansion of 1/(1-4*x)^(17/2).
A020929,31,7.0,1.0,1.0,7.0,36.0,1,0,0.032816773017319965,Expansion of (1-4*x)^(17/2).
A020930,20,7.0,1.0,1.0,7.0,36.0,1,0,0.026568265682656828,Expansion of 1/(1-4*x)^(19/2).
A020931,32,7.0,1.0,1.0,7.0,36.0,1,0,0.030025020850708923,Expansion of (1-4*x)^(19/2).
A020932,20,7.0,1.0,1.0,7.0,36.0,1,0,0.025880661394680086,Expansion of 1/(1-4*x)^(21/2).
A020933,30,7.0,1.0,1.0,7.0,36.0,1,0,0.032056990204808546,Expansion of (1-4*x)^(21/2).
A020934,34,,,,,,0,0,1.0,Greatest k such that (k-th prime) < (4 times n-th prime).
A020935,34,,,,,,0,0,1.0,Greatest k such that (k-th prime) < (5 times n-th prime).
A020936,34,,,,,,0,0,1.0,Greatest k such that (k-th prime) < (6 times n-th prime).
A020937,34,,,,,,0,0,1.0,Greatest k such that (k-th prime) < (7 times n-th prime).
A020938,34,,,,,,0,0,1.0,Greatest k such that (k-th prime) < (8 times n-th prime).
A020939,34,,,,,,0,0,1.0,Greatest k such that (k-th prime) < (9 times n-th prime).
A020940,34,,,,,,0,0,1.0,Greatest k such that (k-th prime) < (10 times n-th prime).
A020941,34,,,,,,0,0,1.0,"Main diagonal of Wythoff array: w(n,n)=[ n*tau ]F(n+1)+(n-1)F(n), where tau=(1+sqrt(5))/2, F(n) = Fibonacci numbers."
A020942,34,,,,,,0,0,1.0,First column of 3rd-order Zeckendorf array A136189.
A020943,34,,,,,,0,0,1.0,"a(2n+1) = |a(2n) - a(2n-1)|, a(2n) = a(n) + a(n-1)."
A020944,34,,,,,,0,0,1.0,"a(2n+1) = |a(2n) - a(2n-1)|, a(2n) = a(n) + a(n-1), a(0) = -1."
A020945,34,,,,,,0,0,1.0,"a(2n+1) = |a(2n) - a(2n-1)|, a(2n) = a(n) + a(n-1)."
A020946,34,,,,,,0,0,1.0,a(n) is the smallest number k such that A002487(k) = n.
A020947,34,,,,,,0,0,1.0,"Least k such that A(k) = n, where A( ) is sequence A020943."
A020948,34,,,,,,0,0,1.0,"Least k such that b(k) = n, where b( ) is sequence A020944."
A020949,34,,,,,,0,0,1.0,"Least k such that A(k) = n, where A( ) is sequence A020945."
A020950,34,,,,,,0,0,1.0,"a(n) = k-1, where k is smallest number such that A002487(k) = n."
A020951,34,,,,,,0,0,1.0,"a(2n+1)=a(n), a(2n)=a(n)+a(n-1)."
A020952,34,,,,,,0,0,1.0,"a(2n+1)=a(n), a(2n)=a(n)+a(n-1)."
A020953,34,,,,,,0,0,1.0,Least k such that A020951(k) = n.
A020954,34,,,,,,0,0,1.0,Least k such that A020952(k) = n.
A020956,34,13.0,5.0,0.0,13.0,60.0,1,0,0.06557377049180328,a(n) = Sum_{k>=1} floor(tau^(n-k)) where tau is A001622.
A020957,34,15.0,6.0,0.0,15.0,86.0,1,0,0.08730964467005076,a(n) = Sum_{k >= 1} floor(2*tau^(n-k)).
A020958,34,22.0,6.0,1.0,22.0,140.0,1,0,0.13685239491691104,a(n) = Sum_{k >= 1} floor(3*tau^(n-k)).
A020959,34,,,,,,0,0,1.0,a(n) = Sum_{k>=1} floor(n*phi^(1-k)).
A020960,34,,,,,,0,0,1.0,a(n) = Sum_{k >= 1} floor(n*phi^(2-k)).
A020961,34,,,,,,0,0,1.0,a(n) = Sum_{k >= 1} floor(n*phi^(3-k)).
A020962,27,13.0,5.0,0.0,13.0,72.0,1,0,0.07399794450154162,a(n) = Sum_{k >= 1} floor((1+sqrt(2))^(n-k)).
A020963,26,13.0,5.0,0.0,13.0,78.0,1,0,0.08184679958027283,a(n) = Sum_{k>=1} floor( 2*(1+sqrt(2))^(n-k) ).
A020964,26,15.0,6.0,0.0,15.0,106.0,1,0,0.10783316378433368,Sum of Floor[ 3*(1+sqrt(2))^(n-k) ] for k from 1 to infinity.
A020965,34,,,,,,0,0,1.0,a(n) = Sum_{k >= 1} floor(n*sqrt(2)^(1-k)).
A020966,34,,,,,,0,0,1.0,a(n) = Sum_{k>=1} floor(n*sqrt(2)^(2-k)).
A020967,34,,,,,,0,0,1.0,a(n) = Sum_{k >=1} floor(n*sqrt(2)^(3-k)).
A020985,34,,,,,,0,0,1.0,The Rudin-Shapiro or Golay-Rudin-Shapiro sequence (coefficients of the Shapiro polynomials).
A020986,34,,,,,,0,0,1.0,a(n) = n-th partial sum of Golay-Rudin-Shapiro sequence A020985.
A020987,34,,,,,,0,0,1.0,Zero-one version of Golay-Rudin-Shapiro sequence (or word).
A020988,26,7.0,2.0,0.0,7.0,26.0,1,0,0.019832189168573607,a(n) = (2/3)*(4^n-1).
A020989,25,7.0,2.0,0.0,7.0,30.0,1,0,0.023790642347343377,a(n) = (5*4^n - 2)/3.
A020990,34,,,,,,0,0,1.0,a(n) = Sum_{k=0..n} (-1)^k*A020985(k).
A020991,34,,,,,,0,0,1.0,Largest value of k for which Golay-Rudin-Shapiro sequence A020986(k) = n.
A020992,34,9.0,3.0,0.0,9.0,32.0,1,0,0.0328879753340185,"a(n) = a(n-1) + a(n-2) + a(n-3), with a(0) = 0, a(1) = 2, a(2) = 1."
A020993,34,,,,,,0,0,1.0,"List of scores that can be achieved with four darts all of which hit a dartboard with regions labeled 1, 5, 10, 25."
A020995,20,,,,,,0,0,1.0,Numbers k such that the sum of the digits of Fibonacci(k) is k.
A020999,34,,,,,,0,0,1.0,Conjectured number of irreducible multiple zeta values of depth n and weight 3n (confirmed up to n=7).
A021001,24,7.0,2.0,0.0,7.0,30.0,1,0,0.02356637863315004,"Pisot sequence P(2,9)."
A021002,34,,,,,,0,0,1.0,Decimal expansion of zeta(2)*zeta(3)*zeta(4)*...
A021003,34,13.0,3.0,1.0,13.0,110.0,1,0,0.09053497942386832,a(n) = (n/2)*(n^4 + 1).
A021004,29,15.0,6.0,0.0,15.0,102.0,1,0,0.08353808353808354,"Pisot sequence P(4,10)."
A021005,34,,,,,,0,0,1.0,Let q_k=p(p+2) be product of k-th pair of twin primes; sequence gives values of p such that (q_k)^2 > q_{k-i}q_{k+i} for all 1 <= i <= k-1.
A021006,32,7.0,2.0,0.0,7.0,30.0,1,0,0.0186219739292365,"Pisot sequence P(4,11), a(0)=4, a(1)=11, a(n+1) is the nearest integer to a(n)^2/a(n-1). Evidently satisfies a(n) = 2*a(n-1)+2*a(n-2)."
A021007,34,,,,,,0,0,1.0,Let q_k = p*(p+2) be product of k-th pair of twin primes; sequence gives values of p+2 such that (q_k)^2 > q_{k-i}*q_{k+i} for all 1 <= i <= k-1.
A021008,28,11.0,4.0,0.0,11.0,62.0,1,0,0.06096361848574238,"Pisot sequence P(5,11), a(0)=5, a(1)=11, a(n+1) is the nearest integer to a(n)^2/a(n-1)."
A021009,34,,,,,,0,0,1.0,Triangle of coefficients of Laguerre polynomials n!*L_n(x) (rising powers of x).
A021010,34,,,,,,0,0,1.0,Triangle of coefficients of Laguerre polynomials L_n(x) (powers of x in decreasing order).
A021011,32,15.0,6.0,0.0,15.0,94.0,1,0,0.08893093661305582,"Pisot sequence P(6,11), a(0)=6, a(1)=11, a(n+1) is the nearest integer to a(n)^2/a(n-1)."
A021012,34,,,,,,0,0,1.0,Triangle of coefficients in expansion of x^n in terms of Laguerre polynomials L_n(x).
A021013,34,13.0,,,,,2,1,1.0,"Pisot sequence P(7,11), a(0)=7, a(1)=11, a(n+1) is the nearest integer to a(n)^2/a(n-1). Agrees with A021014 only for n <= 20."
A021014,34,13.0,5.0,0.0,13.0,76.0,1,0,0.08025343189017951,a(n)=a(n-1)+a(n-2)-a(n-4)+a(n-5).
A021015,27,7.0,2.0,0.0,7.0,24.0,1,0,0.1702127659574468,Duplicate of A010680.
A021016,34,9.0,3.0,0.0,9.0,34.0,1,0,0.1596244131455399,Decimal expansion of 1/12.
A021017,34,11.0,4.0,0.0,11.0,48.0,1,0,0.23414634146341465,Decimal expansion of 1/13.
A021018,34,13.0,5.0,0.0,13.0,50.0,1,0,0.23696682464454977,Decimal expansion of 1/14.
A021019,34,7.0,2.0,0.0,7.0,22.0,1,0,0.10426540284360189,Decimal expansion of 1/15.
A021020,34,11.0,4.0,0.0,11.0,36.0,1,0,0.4044943820224719,Decimal expansion of 1/16.
A021022,34,7.0,2.0,0.0,7.0,22.0,1,0,0.10426540284360189,Decimal expansion of 1/18.
A021023,34,,,,,,0,0,1.0,Decimal expansion of 1/19.
A021024,23,11.0,4.0,0.0,11.0,96.0,1,0,0.07345065034429993,Expansion of g.f. 1/((1-x)*(1-2*x)*(1-3*x)*(1-5*x)).
A021025,34,15.0,6.0,0.0,15.0,58.0,1,0,0.2857142857142857,Decimal expansion of 1/21.
A021026,34,9.0,3.0,0.0,9.0,32.0,1,0,0.15165876777251186,Decimal expansion of 1/22.
A021027,34,,,,,,0,0,1.0,Decimal expansion of 1/23.
A021028,34,11.0,4.0,0.0,11.0,38.0,1,0,0.18181818181818182,Decimal expansion of 1/24.
A021030,34,13.0,5.0,0.0,13.0,54.0,1,0,0.2535211267605634,Decimal expansion of 1/26.
A021031,34,9.0,3.0,0.0,9.0,34.0,1,0,0.17989417989417988,Decimal expansion of 1/27.
A021032,34,15.0,6.0,0.0,15.0,60.0,1,0,0.28169014084507044,Decimal expansion of 1/28.
A021033,34,,,,,,0,0,1.0,Decimal expansion of 1/29.
A021035,34,,,,,,0,0,1.0,Decimal expansion of 1/31.
A021036,34,13.0,5.0,0.0,13.0,42.0,1,0,0.46153846153846156,Decimal expansion of 1/32.
A021037,34,7.0,2.0,0.0,7.0,22.0,1,0,0.14965986394557823,Duplicate of A010674.
A021038,34,,,,,,0,0,1.0,Decimal expansion of 1/34.
A021039,34,13.0,5.0,0.0,13.0,54.0,1,0,0.2559241706161137,Decimal expansion of 1/35.
A021040,34,9.0,3.0,0.0,9.0,32.0,1,0,0.11721611721611722,Decimal expansion of 1/36.
A021041,34,9.0,3.0,0.0,9.0,32.0,1,0,0.19161676646706588,Decimal expansion of 1/37.
A021042,34,,,,,,0,0,1.0,Decimal expansion of 1/38.
A021043,34,9.0,3.0,0.0,9.0,34.0,1,0,0.20118343195266272,Decimal expansion of 1/39.
A021044,21,11.0,4.0,0.0,11.0,106.0,1,0,0.07846039970392302,Expansion of g.f. 1/((1 - x)*(1 - 2*x)*(1 - 3*x)*(1 - 8*x)).
A021045,34,13.0,5.0,0.0,13.0,48.0,1,0,0.2594594594594595,Decimal expansion of 1/41.
A021046,34,,,,,,0,0,1.0,Decimal expansion of 1/42.
A021047,34,,,,,,0,0,1.0,Decimal expansion of 1/43.
A021050,34,,,,,,0,0,1.0,Decimal expansion of 1/46.
A021051,34,,,,,,0,0,1.0,Decimal expansion of 1/47.
A021052,34,13.0,5.0,0.0,13.0,44.0,1,0,0.21256038647342995,Decimal expansion of 1/48.
A021053,34,,,,,,0,0,1.0,Decimal expansion of 1/49.
A021055,34,,,,,,0,0,1.0,Decimal expansion of 1/51.
A021056,34,15.0,6.0,0.0,15.0,54.0,1,0,0.271356783919598,Decimal expansion of 1/52.
A021057,34,,,,,,0,0,1.0,Decimal expansion of 1/53.
A021058,34,11.0,4.0,0.0,11.0,40.0,1,0,0.1895734597156398,Decimal expansion of 1/54.
A021059,34,9.0,3.0,0.0,9.0,32.0,1,0,0.15311004784688995,Decimal expansion of 1/55.
A021060,34,23.0,5.0,1.0,19.0,140.0,1,0,0.6572769953051644,Decimal expansion of 1/56.
A021061,34,,,,,,0,0,1.0,Decimal expansion of 1/57.
A021062,34,,,,,,0,0,1.0,Decimal expansion of 1/58.
A021063,34,,,,,,0,0,1.0,Decimal expansion of 1/59.
A021064,21,11.0,4.0,0.0,11.0,118.0,1,0,0.07520713830465264,Expansion of 1/((1-x)*(1-2*x)*(1-3*x)*(1-12*x)).
A021065,34,,,,,,0,0,1.0,Decimal expansion of 1/61.
A021066,34,,,,,,0,0,1.0,Decimal expansion of 1/62.
A021067,34,9.0,3.0,0.0,9.0,34.0,1,0,0.1691542288557214,Decimal expansion of 1/63.
A021068,34,15.0,6.0,0.0,15.0,50.0,1,0,0.5263157894736842,Decimal expansion of 1/64.
A021069,34,13.0,5.0,0.0,13.0,52.0,1,0,0.24880382775119617,Decimal expansion of 1/65.
A021070,34,9.0,3.0,0.0,9.0,30.0,1,0,0.1694915254237288,Decimal expansion of 1/66.
A021071,34,,,,,,0,0,1.0,Decimal expansion of 1/67.
A021072,34,,,,,,0,0,1.0,Decimal expansion of 1/68.
A021073,34,,,,,,0,0,1.0,Decimal expansion of 1/69.
A021075,34,,,,,,0,0,1.0,Decimal expansion of 1/71.
A021077,34,13.0,5.0,0.0,13.0,52.0,1,0,0.25870646766169153,Decimal expansion of 1/73.
A021078,34,11.0,4.0,0.0,11.0,38.0,1,0,0.20105820105820105,Decimal expansion of 1/74.
A021080,34,,,,,,0,0,1.0,Decimal expansion of 1/76.
A021081,34,11.0,4.0,0.0,11.0,42.0,1,0,0.21105527638190955,Decimal expansion of 1/77.
A021082,34,15.0,6.0,0.0,15.0,56.0,1,0,0.33136094674556216,Decimal expansion of 1/78.
A021083,34,,,,,,0,0,1.0,Decimal expansion of 1/79.
A021084,21,11.0,4.0,0.0,11.0,116.0,1,0,0.0817477096546864,Expansion of 1/((1-x)(1-2x)(1-4x)(1-9x)).
A021085,34,7.0,,,,,2,1,1.0,Decimal expansion of 1/81.
A021086,34,15.0,6.0,0.0,15.0,52.0,1,0,0.287292817679558,Decimal expansion of 1/82.
A021087,34,,,,,,0,0,1.0,Decimal expansion of 1/83.
A021088,34,,,,,,0,0,1.0,Decimal expansion of 1/84.
A021089,34,,,,,,0,0,1.0,Decimal expansion of 1/85.
A021090,34,,,,,,0,0,1.0,Decimal expansion of 1/86.
A021091,34,,,,,,0,0,1.0,Decimal expansion of 1/87.
A021092,21,11.0,4.0,0.0,11.0,118.0,1,0,0.07978363759296822,Expansion of 1/((1-x)*(1-2*x)*(1-4*x)*(1-10*x)).
A021093,34,,,,,,0,0,1.0,Decimal expansion of 1/89.
A021094,21,11.0,4.0,0.0,11.0,118.0,1,0,0.07727570399476097,Expansion of 1/((1-x)*(1-2*x)*(1-4*x)*(1-11*x)).
A021095,34,11.0,4.0,0.0,11.0,40.0,1,0,0.21390374331550802,Decimal expansion of 1/91.
A021096,34,,,,,,0,0,1.0,Decimal expansion of 1/92.
A021097,34,,,,,,0,0,1.0,Decimal expansion of 1/93.
A021098,34,,,,,,0,0,1.0,Decimal expansion of 1/94.
A021099,34,,,,,,0,0,1.0,Decimal expansion of 1/95.
A021100,34,15.0,6.0,0.0,15.0,48.0,1,0,0.23645320197044334,Decimal expansion of 1/96.
A021101,34,,,,,,0,0,1.0,Decimal expansion of 1/97.
A021102,34,7.0,,,,,2,1,1.0,Decimal expansion of 1/98.
A021104,21,11.0,4.0,0.0,11.0,120.0,1,0,0.07609384908053266,Expansion of g.f. 1/((1 - x)*(1 - 2*x)*(1 - 4*x)*(1 - 12*x)).
A021105,34,9.0,3.0,0.0,9.0,34.0,1,0,0.19428571428571428,Decimal expansion of 1/101.
A021106,34,,,,,,0,0,1.0,Decimal expansion of 1/102.
A021107,34,,,,,,0,0,1.0,Decimal expansion of 1/103.
A021108,34,28.0,6.0,1.0,22.0,166.0,1,0,0.7942583732057417,Decimal expansion of 1/104.
A021109,34,,,,,,0,0,1.0,Decimal expansion of 1/105.
A021110,34,,,,,,0,0,1.0,Decimal expansion of 1/106.
A021111,34,,,,,,0,0,1.0,Decimal expansion of 1/107.
A021112,34,13.0,5.0,0.0,13.0,44.0,1,0,0.21256038647342995,Decimal expansion of 1/108.
A021113,34,,,,,,0,0,1.0,Decimal expansion of 1/109.
A021115,34,9.0,3.0,0.0,9.0,30.0,1,0,0.20689655172413793,Decimal expansion of 1/111.
A021116,34,,,,,,0,0,1.0,Decimal expansion of 1/112.
A021117,34,,,,,,0,0,1.0,Decimal expansion of 1/113.
A021118,34,,,,,,0,0,1.0,Decimal expansion of 1/114.
A021119,34,,,,,,0,0,1.0,Decimal expansion of 1/115.
A021120,34,,,,,,0,0,1.0,Decimal expansion of 1/116.
A021121,34,13.0,5.0,0.0,13.0,54.0,1,0,0.2857142857142857,Decimal expansion of 1/117.
A021122,34,,,,,,0,0,1.0,Decimal expansion of 1/118.
A021123,34,15.0,,,,,2,1,1.0,Decimal expansion of 1/119.
A021124,22,11.0,4.0,0.0,11.0,116.0,1,0,0.08106219426974144,Expansion of 1/((1-x)*(1-2*x)*(1-5*x)*(1-7*x)).
A021125,34,11.0,,,,,2,1,1.0,Decimal expansion of 1/121.
A021126,34,,,,,,0,0,1.0,Decimal expansion of 1/122.
A021127,34,13.0,5.0,0.0,13.0,44.0,1,0,0.27672955974842767,Decimal expansion of 1/123.
A021128,34,,,,,,0,0,1.0,Decimal expansion of 1/124.
A021129,22,11.0,4.0,0.0,11.0,116.0,1,0,0.07687210072895957,Expansion of 1/((1-x)*(1-2*x)*(1-5*x)*(1-8*x)).
A021130,34,15.0,6.0,0.0,15.0,64.0,1,0,0.3033175355450237,Decimal expansion of 1/126.
A021131,34,,,,,,0,0,1.0,Decimal expansion of 1/127.
A021132,34,,,,,,0,0,1.0,Decimal expansion of 1/128.
A021133,34,,,,,,0,0,1.0,Decimal expansion of 1/129.
A021135,34,,,,,,0,0,1.0,Decimal expansion of 1/131.
A021136,34,11.0,4.0,0.0,11.0,38.0,1,0,0.1589958158995816,Decimal expansion of 1/132.
A021137,34,,,,,,0,0,1.0,Decimal expansion of 1/133.
A021138,34,,,,,,0,0,1.0,Decimal expansion of 1/134.
A021139,34,11.0,4.0,0.0,11.0,38.0,1,0,0.20105820105820105,Decimal expansion of 1/135.
A021140,34,,,,,,0,0,1.0,Decimal expansion of 1/136.
A021141,34,13.0,5.0,0.0,13.0,50.0,1,0,0.2617801047120419,Decimal expansion of 1/137.
A021142,34,,,,,,0,0,1.0,Decimal expansion of 1/138.
A021143,34,,,,,,0,0,1.0,Decimal expansion of 1/139.
A021145,34,,,,,,0,0,1.0,Decimal expansion of 1/141.
A021146,34,15.0,,,,,2,1,1.0,Decimal expansion of 1/142.
A021147,34,11.0,4.0,0.0,11.0,42.0,1,0,0.2222222222222222,Decimal expansion of 1/143.
A021148,34,13.0,5.0,0.0,13.0,46.0,1,0,0.22009569377990432,Decimal expansion of 1/144.
A021149,34,,,,,,0,0,1.0,Decimal expansion of 1/145.
A021150,34,15.0,6.0,0.0,15.0,60.0,1,0,0.3015075376884422,Decimal expansion of 1/146.
A021151,34,,,,,,0,0,1.0,Decimal expansion of 1/147.
A021152,34,13.0,5.0,0.0,13.0,46.0,1,0,0.20087336244541484,Decimal expansion of 1/148.
A021153,34,,,,,,0,0,1.0,Decimal expansion of 1/149.
A021154,20,11.0,4.0,0.0,11.0,120.0,1,0,0.08589835361488905,Expansion of g.f. 1/((1 - x)*(1 - 2*x)*(1 - 5*x)*(1 - 11*x)).
A021155,34,,,,,,0,0,1.0,Decimal expansion of 1/151.
A021156,34,,,,,,0,0,1.0,Decimal expansion of 1/152.
A021157,34,,,,,,0,0,1.0,Decimal expansion of 1/153.
A021158,34,13.0,5.0,0.0,13.0,50.0,1,0,0.25380710659898476,Decimal expansion of 1/154.
A021159,34,,,,,,0,0,1.0,Decimal expansion of 1/155.
A021160,34,13.0,5.0,0.0,13.0,46.0,1,0,0.2754491017964072,Decimal expansion of 1/156.
A021161,34,,,,,,0,0,1.0,Decimal expansion of 1/157.
A021162,34,,,,,,0,0,1.0,Decimal expansion of 1/158.
A021163,34,,,,,,0,0,1.0,Decimal expansion of 1/159.
A021165,34,,,,,,0,0,1.0,Decimal expansion of 1/161.
A021166,34,,,,,,0,0,1.0,Decimal expansion of 1/162.
A021167,34,,,,,,0,0,1.0,Decimal expansion of 1/163.
A021168,34,22.0,6.0,1.0,22.0,92.0,1,0,0.45320197044334976,Decimal expansion of 1/164.
A021169,34,9.0,3.0,0.0,9.0,28.0,1,0,0.1958041958041958,Decimal expansion of 1/165.
A021170,34,,,,,,0,0,1.0,Decimal expansion of 1/166.
A021171,34,,,,,,0,0,1.0,Decimal expansion of 1/167.
A021172,34,,,,,,0,0,1.0,Decimal expansion of 1/168.
A021173,34,,,,,,0,0,1.0,Decimal expansion of 1/169.
A021175,34,,,,,,0,0,1.0,Decimal expansion of 1/171.
A021176,34,,,,,,0,0,1.0,Decimal expansion of 1/172.
A021177,34,,,,,,0,0,1.0,Decimal expansion of 1/173.
A021178,34,,,,,,0,0,1.0,Decimal expansion of 1/174.
A021179,34,15.0,6.0,0.0,15.0,56.0,1,0,0.2679425837320574,Decimal expansion of 1/175.
A021180,34,15.0,6.0,0.0,15.0,52.0,1,0,0.25120772946859904,Decimal expansion of 1/176.
A021181,34,,,,,,0,0,1.0,Decimal expansion of 1/177.
A021182,34,,,,,,0,0,1.0,Decimal expansion of 1/178.
A021183,34,,,,,,0,0,1.0,Decimal expansion of 1/179.
A021185,34,,,,,,0,0,1.0,Decimal expansion of 1/181.
A021186,34,13.0,5.0,0.0,13.0,50.0,1,0,0.25380710659898476,Decimal expansion of 1/182.
A021187,34,,,,,,0,0,1.0,Decimal expansion of 1/183.
A021188,34,,,,,,0,0,1.0,Decimal expansion of 1/184.
A021189,34,11.0,4.0,0.0,11.0,36.0,1,0,0.2155688622754491,Decimal expansion of 1/185.
A021190,34,,,,,,0,0,1.0,Decimal expansion of 1/186.
A021191,34,,,,,,0,0,1.0,Decimal expansion of 1/187.
A021192,34,,,,,,0,0,1.0,Decimal expansion of 1/188.
A021193,34,15.0,6.0,0.0,15.0,50.0,1,0,0.3225806451612903,Decimal expansion of 1/189.
A021194,21,11.0,4.0,0.0,11.0,118.0,1,0,0.08166089965397924,Expansion of 1/((1-x)*(1-2*x)*(1-6*x)*(1-9*x)).
A021195,34,,,,,,0,0,1.0,Decimal expansion of 1/191.
A021196,34,,,,,,0,0,1.0,Decimal expansion of 1/192.
A021197,34,,,,,,0,0,1.0,Decimal expansion of 1/193.
A021198,34,,,,,,0,0,1.0,Decimal expansion of 1/194.
A021199,34,15.0,6.0,0.0,15.0,58.0,1,0,0.3515151515151515,Decimal expansion of 1/195.
A021200,34,,,,,,0,0,1.0,Decimal expansion of 1/196.
A021201,34,,,,,,0,0,1.0,Decimal expansion of 1/197.
A021202,20,11.0,4.0,0.0,11.0,118.0,1,0,0.08695652173913043,Expansion of 1/((1-x)(1-2x)(1-6x)(1-10x)).
A021203,34,,,,,,0,0,1.0,Decimal expansion of 1/199.
A021204,20,11.0,4.0,0.0,11.0,122.0,1,0,0.08695652173913043,Expansion of 1/((1-x)(1-2x)(1-6x)(1-11x)).
A021205,34,,,,,,0,0,1.0,Decimal expansion of 1/201.
A021206,34,11.0,4.0,0.0,11.0,42.0,1,0,0.2198952879581152,Decimal expansion of 1/202.
A021207,34,,,,,,0,0,1.0,Decimal expansion of 1/203.
A021208,34,,,,,,0,0,1.0,Decimal expansion of 1/204.
A021209,34,15.0,6.0,0.0,15.0,58.0,1,0,0.26244343891402716,Decimal expansion of 1/205.
A021210,34,,,,,,0,0,1.0,Decimal expansion of 1/206.
A021211,34,,,,,,0,0,1.0,Decimal expansion of 1/207.
A021212,34,,,,,,0,0,1.0,Decimal expansion of 1/208.
A021213,34,,,,,,0,0,1.0,Decimal expansion of 1/209.
A021215,34,,,,,,0,0,1.0,Decimal expansion of 1/211.
A021216,34,,,,,,0,0,1.0,Decimal expansion of 1/212.
A021217,34,,,,,,0,0,1.0,Decimal expansion of 1/213.
A021218,34,,,,,,0,0,1.0,Decimal expansion of 1/214.
A021219,34,,,,,,0,0,1.0,Decimal expansion of 1/215.
A021220,34,15.0,6.0,0.0,15.0,52.0,1,0,0.25120772946859904,Decimal expansion of 1/216.
A021221,34,,,,,,0,0,1.0,Decimal expansion of 1/217.
A021222,34,,,,,,0,0,1.0,Decimal expansion of 1/218.
A021223,34,13.0,5.0,0.0,13.0,48.0,1,0,0.3018867924528302,Decimal expansion of 1/219.
A021225,34,,,,,,0,0,1.0,Decimal expansion of 1/221.
A021226,34,11.0,4.0,0.0,11.0,36.0,1,0,0.2155688622754491,Decimal expansion of 1/222.
A021227,34,,,,,,0,0,1.0,Decimal expansion of 1/223.
A021228,34,,,,,,0,0,1.0,Decimal expansion of 1/224.
A021230,34,,,,,,0,0,1.0,Decimal expansion of 1/226.
A021231,34,,,,,,0,0,1.0,Decimal expansion of 1/227.
A021232,34,,,,,,0,0,1.0,Decimal expansion of 1/228.
A021233,34,,,,,,0,0,1.0,Decimal expansion of 1/229.
A021235,34,15.0,6.0,0.0,15.0,52.0,1,0,0.31137724550898205,Decimal expansion of 1/231.
A021236,34,,,,,,0,0,1.0,Decimal expansion of 1/232.
A021237,34,,,,,,0,0,1.0,Decimal expansion of 1/233.
A021238,34,13.0,5.0,0.0,13.0,48.0,1,0,0.2594594594594595,Decimal expansion of 1/234.
A021239,34,,,,,,0,0,1.0,Decimal expansion of 1/235.
A021240,34,,,,,,0,0,1.0,Decimal expansion of 1/236.
A021241,34,,,,,,0,0,1.0,Decimal expansion of 1/237.
A021242,34,,,,,,0,0,1.0,Decimal expansion of 1/238.
A021243,34,,,,,,0,0,1.0,Decimal expansion of 1/239.
A021244,21,11.0,4.0,0.0,11.0,126.0,1,0,0.08082103912764593,Expansion of 1/((1-x)*(1-2*x)*(1-7*x)*(1-11*x)).
A021245,34,,,,,,0,0,1.0,Decimal expansion of 1/241.
A021246,34,11.0,,,,,2,1,1.0,Decimal expansion of 1/242.
A021247,34,11.0,,,,,2,1,1.0,Decimal expansion of 1/243.
A021248,34,,,,,,0,0,1.0,Decimal expansion of 1/244.
A021249,34,,,,,,0,0,1.0,Decimal expansion of 1/245.
A021250,34,15.0,6.0,0.0,15.0,48.0,1,0,0.3096774193548387,Decimal expansion of 1/246.
A021251,34,,,,,,0,0,1.0,Decimal expansion of 1/247.
A021252,34,,,,,,0,0,1.0,Decimal expansion of 1/248.
A021253,34,,,,,,0,0,1.0,Decimal expansion of 1/249.
A021254,20,11.0,4.0,0.0,11.0,128.0,1,0,0.0879725085910653,Expansion of g.f. 1/((1-x)*(1-2*x)*(1-7*x)*(1-12*x)).
A021255,34,,,,,,0,0,1.0,Decimal expansion of 1/251.
A021256,34,15.0,6.0,0.0,15.0,60.0,1,0,0.273972602739726,Decimal expansion of 1/252.
A021257,34,,,,,,0,0,1.0,Decimal expansion of 1/253.
A021258,34,,,,,,0,0,1.0,Decimal expansion of 1/254.
A021259,34,,,,,,0,0,1.0,Decimal expansion of 1/255.
A021260,34,,,,,,0,0,1.0,Decimal expansion of 1/256.
A021261,34,,,,,,0,0,1.0,Decimal expansion of 1/257.
A021262,34,,,,,,0,0,1.0,Decimal expansion of 1/258.
